person,1,1,1,goal-f1,0.04316093297571009,1
person,1,1,1,goal-f2,0.032168485638808884,1
person,1,1,1,goal-f3,0.02891333122956926,1
person,1,1,1,goal-f1-f2,0.05171221719284736,1
person,1,1,1,goal-f1-f3,0.04412011281320161,1
person,1,1,1,goal-f2-f3,0.033861282802168324,1
person,1,1,1,goal-all,0.06376570249991949,1
person,1,1,0,goal-f1,0.03695140378690535,1
person,1,1,0,goal-f2,0.02754043112835041,1
person,1,1,0,goal-f3,0.009544965030296941,1
person,1,1,0,goal-f1-f2,0.0442724215272275,1
person,1,1,0,goal-f1-f3,0.015653078932575618,1
person,1,1,0,goal-f2-f3,0.010590906857134263,1
person,1,1,0,goal-all,0.016903774222140427,1
person,1,0,1,goal-f1,0.04196213683209505,1
person,1,0,1,goal-f2,0.00921527818128813,1
person,1,0,1,goal-f3,0.028110262630552225,1
person,1,0,1,goal-f1-f2,0.014384831071829288,1
person,1,0,1,goal-f1-f3,0.04289467542226074,1
person,1,0,1,goal-f2-f3,0.008619091906859376,1
person,1,0,1,goal-all,0.012379696310642301,1
person,1,0,0,goal-f1,0.04022476221123218,1
person,1,0,0,goal-f2,0.00883373444579095,1
person,1,0,0,goal-f3,0.010390510489733575,1
person,1,0,0,goal-f1-f2,0.01378925033366057,1
person,1,0,0,goal-f1-f3,0.017039714690342326,1
person,1,0,0,goal-f2-f3,0.004235421129364585,1
person,1,0,0,goal-all,0.009164682592364123,1
person,0,1,1,goal-f1,0.005136914809824421,1
person,0,1,1,goal-f2,0.032466673459211504,1
person,0,1,1,goal-f3,0.029181345189465583,1
person,0,1,1,goal-f1-f2,0.005804229388289229,1
person,0,1,1,goal-f1-f3,0.005086654944876442,1
person,0,1,1,goal-f2-f3,0.03417516211337329,1
person,0,1,1,goal-all,0.005217867259310902,1
person,0,1,0,goal-f1,0.004503540234329572,1
person,0,1,0,goal-f2,0.02846357699348272,1
person,0,1,0,goal-f3,0.009864909005011286,1
person,0,1,0,goal-f1-f2,0.005088575837280068,1
person,0,1,0,goal-f1-f3,0.0019571289647708763,1
person,0,1,0,goal-f2-f3,0.010945910445407813,1
person,0,1,0,goal-all,0.0031258324550874463,1
person,0,0,1,goal-f1,0.004375671898778873,1
person,0,0,1,goal-f2,0.008148754631511892,1
person,0,0,1,goal-f3,0.024856941732789788,1
person,0,0,1,goal-f1-f2,0.0015308452967688548,1
person,0,0,1,goal-f1-f3,0.004332860077514347,1
person,0,0,1,goal-f2-f3,0.007621567544001091,1
person,0,0,1,goal-all,0.0021507544751872497,1
person,0,0,0,goal-f1,0.00477499677088999,1
person,0,0,0,goal-f2,0.008892411943204176,1
person,0,0,0,goal-f3,0.01045952876916283,1
person,0,0,0,goal-f1-f2,0.001670550607517754,1
person,0,0,0,goal-f1-f3,0.0020750973680126153,1
person,0,0,0,goal-f2-f3,0.004263554634383023,1
person,0,0,0,goal-all,0.000629713561381931,1
target,1,1,1,goal-f1,0.0008779791672764006,1
target,1,1,1,goal-f2,0.0006543709388673049,1
target,1,1,1,goal-f3,0.000588154627945837,1
target,1,1,1,goal-f1-f2,0.001051929285554225,1
target,1,1,1,goal-f1-f3,0.0008974907917230508,1
target,1,1,1,goal-f2-f3,0.0006888057979258578,1
target,1,1,1,goal-all,0.0012971211352910495,1
target,1,1,0,goal-f1,0.0004803889155603553,1
target,1,1,0,goal-f2,0.0003580410075922837,1
target,1,1,0,goal-f3,0.00012408988374051368,1
target,1,1,0,goal-f1-f2,0.0005755662407129595,1
target,1,1,0,goal-f1-f3,0.00020349878064078808,1
target,1,1,0,goal-f2-f3,0.00013768771246797473,1
target,1,1,0,goal-all,0.00021975851889905149,1
target,1,0,1,goal-f1,0.00045818089970628265,1
target,1,0,1,goal-f2,0.00010062081597610257,1
target,1,0,1,goal-f3,0.00030693349756190846,1
target,1,0,1,goal-f1-f2,0.0001570667115687152,1
target,1,0,1,goal-f1-f3,0.0004683632069601436,1
target,1,0,1,goal-f2-f3,0.00009411111022152399,1
target,1,0,1,goal-all,0.000135172820592927,1
target,1,0,0,goal-f1,0.0004098200158733834,1
target,1,0,0,goal-f2,0.00009000031303564553,1
target,1,0,0,goal-f3,0.00010586113974953766,1
