workerid,utteranceType,animalType,alterantive,animal,categoryID,QUD,setNum,featureSet,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,lit,alt,monkey,ant,1,f2,3,big; industrious,0.47,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,lit,alt,monkey,ant,1,f2,1,small; industrious,0.47,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,lit,alt,monkey,ant,1,f2,2,small; lazy,0.02,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,lit,alt,monkey,ant,1,f2,4,big; lazy,0.02,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,fig,orig,monkey,monkey,6,f1,3,serious; smart,0,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,fig,orig,monkey,monkey,6,f1,1,funny; smart,0.02,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,fig,orig,monkey,monkey,6,f1,2,funny; stupid,0.92,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,fig,orig,monkey,monkey,6,f1,4,serious; stupid,0.13,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,fig,alt,dog,panda,5,f2,3,ugly; big,0.57,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
0,fig,alt,dog,panda,5,f2,4,ugly; small,0.34,English,1,Female,31,,Yes,3,Windows,900,1600,Chrome,3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,3PCKLPW22U1S2J8TPZCW2ZFNAEGGLH,Psychology study: Animals (metset),We are interested in how people communicate with each other. This experiment should take around 10-15 minutes.,language research stanford fun cognitive science university psychology,$1.10,Thu Feb 04 13:38:59 PST 2016,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 05 13:38:59 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3GV1I4SEO9Q6FZA4JUYU5SA8JQ1L6Q,39JEC7537U21E5TSYRI43LV7BL2VC3,0,Approved,Fri Feb 05 06:23:34 PST 2016,Thu Feb 04 13:39:08 PST 2016,Thu Feb 04 13:43:34 PST 2016,Fri Feb 05 06:26:53 PST 2016,,,,,[],"""condition 2""",4.2665
